id_municipio,ano,ideb
3503109,2005,
3503109,2019,5
3503109,2005,4.6
3503109,2019,5.7
3503109,2019,4
3503158,2019,2.6
3503158,2005,2.5
3503158,2019,4.9
3503158,2005,3.5
3503158,2019,5.3
3503158,2005,2.5
3503158,2019,4.9
3503158,2005,3.5
3503158,2019,5.3
3503158,2019,2.6
3503208,2005,4.8
3503208,2019,5.4
3503208,2005,5.5
3503208,2019,7.1
3503208,2019,4.5
3503208,2019,
3503208,2005,
3503208,2019,5.2
3503208,2005,5
3503208,2019,6.3
3503208,2005,4.8
3503208,2019,5.3
3503208,2005,5.3
3503208,2019,6.7
3503208,2019,4.7
3503307,2005,4.4
3503307,2019,5.7
3503307,2005,5.5
3503307,2019,7.1
3503307,2019,4.8
3503307,2005,4.2
3503307,2019,5.6
3503307,2005,4.9
3503307,2019,7
3503307,2005,4.3
3503307,2019,5.6
3503307,2005,5.2
3503307,2019,7
3503307,2019,4.8
3503356,2005,4
3503356,2019,5.9
3503356,2005,4.5
3503356,2019,
3503356,2019,5.1
3503356,2005,
3503356,2019,6.5
3503356,2005,4
3503356,2019,5.9
3503356,2005,4.5
3503356,2019,6.5
3503356,2019,5.1
3503406,2005,4.3
3503406,2019,5.3
3503406,2019,
3503406,2005,4.9
3503406,2019,6.8
3503406,2005,4.3
3503406,2019,5.3
3503406,2005,4.9
3503406,2019,6.8
3503406,2019,
3503505,2019,4.4
3503505,2005,3.6
3503505,2019,4.5
3503505,2005,4
3503505,2019,6.2
3503505,2005,3.6
3503505,2019,4.5
3503505,2005,4
3503505,2019,6.2
3503505,2019,4.4
3503604,2019,4.3
3503604,2005,3.7
3503604,2019,5.2
3503604,2005,4.2
3503604,2019,6.4
3503604,2005,3.7
3503604,2019,5.2
3503604,2005,4.2
3503604,2019,6.4
3503604,2019,4.3
3503703,2005,4.3
3503703,2019,5.8
3503703,2019,5.2
3503703,2005,4.6
3503703,2019,7.4
3503703,2005,4.3
3503703,2019,5.8
3503703,2005,4.6
3503703,2019,7.4
3503703,2019,5.2
3503802,2005,4.2
3503802,2019,5.7
3503802,2019,4.6
3503802,2005,5.2
3503802,2019,6.6
3503802,2005,4.2
3503802,2019,5.7
3503802,2005,5.2
3503802,2019,6.6
3503802,2019,4.6
3503901,2005,4.2
3503901,2019,5.3
3503901,2005,4.8
3503901,2019,
3503901,2019,4.3
3503901,2005,4.8
3503901,2019,7
3503901,2005,4.2
3503901,2019,5.3
3503901,2005,4.8
3503901,2019,6.9
3503901,2019,4.3
3503950,2005,4.8
3503950,2019,6.3
3503950,2005,4.7
3503950,2019,7.1
3503950,2019,5
3503950,2005,4.8
3503950,2019,6.3
3503950,2005,4.7
3503950,2019,7.1
3503950,2019,5
3504008,2005,4.4
3504008,2019,5.3
3504008,2019,4.9
3504008,2005,
3504008,2019,
3504008,2005,4.7
3504008,2019,6.5
3504008,2005,4.4
3504008,2019,5.3
3504008,2005,4.7
3504008,2019,6.5
3504008,2019,4.9
3504107,2005,4.2
3504107,2019,5.5
3504107,2005,5.4
3504107,2019,7.1
3504107,2019,4.6
3504107,2005,5.1
3504107,2019,7.4
3504107,2005,4.2
3504107,2019,5.5
3504107,2005,5.2
3504107,2019,7.4
3504107,2019,4.6
3504206,2005,4.5
3504206,2019,5.6
3504206,2019,4.6
3504206,2005,
3504206,2019,7.2
3504206,2005,4.5
3504206,2019,5.6
3504206,2005,
3504206,2019,7.2
3504206,2019,4.6
3504305,2005,4
3504305,2019,4.9
3504305,2005,
3504305,2019,
3504305,2019,3.8
3504305,2005,4.4
3504305,2019,5.6
3504305,2005,4
3504305,2019,4.9
3504305,2005,4.5
3504305,2019,5.6
3504305,2019,3.8
3504404,2005,3.7
3504404,2019,4.8
3504404,2019,4.5
3504404,2005,4.2
3504404,2019,6.7
3504404,2005,3.7
3504404,2019,4.8
3504404,2005,4.2
3504404,2019,6.7
3504404,2019,4.5
3504503,2005,4
3504503,2019,5.3
3504503,2005,4.6
3504503,2019,
3504503,2019,4.4
3504503,2019,
3504503,2005,4.5
3504503,2019,6.2
3504503,2005,4
3504503,2019,5.3
3504503,2005,4.5
3504503,2019,6.2
3504503,2019,4.6
3504602,2005,5
3504602,2019,5.4
3504602,2019,
3504602,2005,
3504602,2019,5.5
3504602,2005,5.1
3504602,2019,6.9
3504602,2005,5
3504602,2019,5.4
3504602,2005,5.1
3504602,2019,6.9
3504602,2019,
3504701,2005,
3504701,2019,5.4
3504701,2005,
3504701,2019,
3504701,2019,5
3504701,2005,
3504701,2019,6.4
3504701,2005,
3504701,2019,5.4
3504701,2005,
3504701,2019,6.4
3504701,2019,5
3504800,2005,4.9
3504800,2019,5.3
3504800,2019,4.9
3504800,2005,5.1
3504800,2019,7.1
3504800,2005,4.9
3504800,2019,5.3
3504800,2005,5.1
3504800,2019,7.1
3504800,2019,4.9
3504909,2019,3.5
3504909,2005,3.9
3504909,2019,4.3
3504909,2005,4
3504909,2019,5.5
3504909,2005,3.9
3504909,2019,4.3
3504909,2005,4
3504909,2019,5.5
3504909,2019,3.5
3505005,2005,4
3505005,2019,5
3505005,2005,
3505005,2019,
3505005,2019,5.1
3505005,2005,5.2
3505005,2019,6.6
3505005,2005,4
3505005,2019,5
3505005,2005,5.2
3505005,2019,6.6
3505005,2019,5.1
3505104,2005,3.4
3505104,2019,4.7
3505104,2019,4.1
3505104,2005,4.4
3505104,2019,7
3505104,2005,3.4
3505104,2019,4.7
3505104,2005,4.4
3505104,2019,7
3505104,2019,4.1
3505203,2005,3.8
3505203,2019,5.7
3505203,2005,4.3
3505203,2019,
3505203,2019,4.8
3505203,2005,5.2
3505203,2019,5.5
3505203,2005,5.9
3505203,2019,6.8
3505203,2005,4.1
3505203,2019,5.6
3505203,2005,5
3505203,2019,6.8
3505203,2019,4.8
3505302,2005,4.4
3505302,2019,5.4
3505302,2019,5.4
3505302,2005,5.4
3505302,2019,6.5
3505302,2005,4.4
3505302,2019,5.4
3505302,2005,5.4
3505302,2019,6.5
3505302,2019,5.4
3505351,2005,4.1
3505351,2019,4.9
3505351,2019,4.8
3505351,2005,6.8
3505351,2019,5.6
3505351,2005,4.1
3505351,2019,4.9
3505351,2005,6.8
3505351,2019,5.6
3505351,2019,4.8
3505401,2005,3
3505401,2019,4.6
3505401,2005,4.7
3505401,2019,
3505401,2019,4.4
3505401,2005,
3505401,2019,5.5
3505401,2005,3
3505401,2019,4.6
3505401,2005,4.7
3505401,2019,5.5
3505401,2019,4.4
3505500,2005,4.2
3505500,2019,5.7
3505500,2005,4.7
3505500,2019,
3505500,2019,4.6
3505500,2019,5.6
3505500,2005,
3505500,2019,5.1
3505500,2005,4.8
3505500,2019,6.7
3505500,2005,4.2
3505500,2019,5.6
3505500,2005,4.8
3505500,2019,6.7
3505500,2019,4.7
3505609,2005,4
3505609,2019,
3505609,2019,4.5
3505609,2005,
3505609,2019,5.8
3505609,2005,
3505609,2019,6.3
3505609,2005,4
3505609,2019,5.8
3505609,2005,
3505609,2019,6.3
3505609,2019,4.5
3505708,2019,4.4
3505708,2005,4.2
3505708,2019,5.8
3505708,2005,4.5
3505708,2019,6.7
3505708,2019,5.6
3505708,2005,4.2
3505708,2019,5.8
3505708,2005,4.5
3505708,2019,6.7
3505708,2019,4.9
3505807,2005,3.9
3505807,2019,5.5
3505807,2005,4.7
3505807,2019,6.8
3505807,2019,4.6
3505807,2005,3.9
3505807,2019,5.5
3505807,2005,4.7
3505807,2019,6.8
3505807,2019,4.6
3505906,2005,4.6
3505906,2019,5.1
3505906,2005,5.8
3505906,2019,7.2
3505906,2019,4.6
3505906,2005,3.7
3505906,2019,5.3
3505906,2005,4.8
3505906,2019,6.4
3505906,2005,4.5
3505906,2019,5.2
3505906,2005,5.1
3505906,2019,6.6
3505906,2019,4.6
3506003,2005,4.2
3506003,2019,4.9
3506003,2005,5.1
3506003,2019,6.6
3506003,2019,4.2
3506003,2005,4.4
3506003,2019,5
3506003,2005,4.4
3506003,2019,6.1
3506003,2005,4.2
3506003,2019,4.9
3506003,2005,4.9
3506003,2019,6.4
3506003,2019,4.2
3506102,2005,4.2
3506102,2019,5.1
3506102,2005,4.9
3506102,2019,
3506102,2019,4.7
3506102,2005,
3506102,2019,
3506102,2005,4.9
3506102,2019,6.4
3506102,2005,4.2
3506102,2019,5.1
3506102,2005,4.9
3506102,2019,6.4
3506102,2019,4.7
3506201,2005,4.1
3506201,2019,5.1
3506201,2005,6
3506201,2019,
3506201,2019,4.4
3506201,2005,
3506201,2019,7.3
3506201,2005,4.1
3506201,2019,5.1
3506201,2005,6
3506201,2019,7.3
3506201,2019,4.4
3506300,2005,4.5
3506300,2019,5.4
3506300,2019,4.8
3506300,2005,4.7
3506300,2019,6.6
3506300,2005,4.5
3506300,2019,5.4
3506300,2005,4.7
3506300,2019,6.6
3506300,2019,4.8
3506359,2005,3.5
3506359,2019,5
3506359,2019,4.2
3506359,2005,3.9
3506359,2019,6.5
3506359,2005,3.5
3506359,2019,5
3506359,2005,3.9
3506359,2019,6.5
3506359,2019,4.2
3506409,2005,5.7
3506409,2019,5.9
3506409,2019,4.6
3506409,2005,5.9
3506409,2019,7.2
3506409,2005,5.7
3506409,2019,5.9
3506409,2005,5.9
3506409,2019,7.2
3506409,2019,4.6
3506508,2005,4.6
3506508,2019,5.6
3506508,2005,5.4
3506508,2019,
3506508,2019,4.7
3506508,2019,6.6
3506508,2005,5.4
3506508,2019,7.4
3506508,2005,4.6
3506508,2019,5.6
3506508,2005,5.4
3506508,2019,7.4
3506508,2019,4.8
3506607,2005,3.6
3506607,2019,5
3506607,2019,4.3
3506607,2005,4.1
3506607,2019,5.9
3506607,2005,3.6
3506607,2019,5
3506607,2005,4.1
3506607,2019,5.9
3506607,2019,4.3
3506706,2019,3.7
3506706,2005,3.7
3506706,2019,4.4
3506706,2005,4.3
3506706,2019,5.4
3506706,2005,3.7
3506706,2019,4.4
3506706,2005,4.3
3506706,2019,5.4
3506706,2019,3.7
3506805,2005,4.2
3506805,2019,5.1
3506805,2019,4.4
3506805,2005,4.6
3506805,2019,6.9
3506805,2005,4.2
3506805,2019,5.1
3506805,2005,4.6
3506805,2019,6.9
3506805,2019,4.4
3506904,2005,4.6
3506904,2019,6.2
3506904,2005,4.4
3506904,2019,
3506904,2019,4.8
3506904,2005,
3506904,2019,5
3506904,2005,4.2
3506904,2019,5.7
3506904,2005,3.9
3506904,2019,5.3
3506904,2005,4.2
3506904,2019,5.7
3506904,2019,4.8
3507001,2019,4
3507001,2019,6.3
3507001,2005,4.2
3507001,2019,5.4
3507001,2005,4.8
3507001,2019,6.8
3507001,2005,4.2
3507001,2019,5.4
3507001,2005,4.8
3507001,2019,6.8
3507001,2019,4.3
3507100,2005,4.3
3507100,2019,5.2
3507100,2019,4.2
3507100,2005,5
3507100,2019,6.7
3507100,2005,4.3
3507100,2019,5.2
3507100,2005,5
3507100,2019,6.7
3507100,2019,4.2
3507159,2005,4
3507159,2019,5.6
3507159,2019,4.4
3507159,2005,3.9
3507159,2019,6.1
3507159,2005,4
3507159,2019,5.6
3507159,2005,3.9
3507159,2019,6.1
3507159,2019,4.4
3507209,2005,
3507209,2019,5.1
3507209,2019,
3507209,2005,
3507209,2019,
3507209,2005,
3507209,2019,5.1
3507209,2005,
3507209,2019,
3507209,2019,
3507308,2005,3.6
3507308,2019,5.6
3507308,2005,3.6
3507308,2019,
3507308,2019,
3507308,2005,
3507308,2019,7
3507308,2005,3.6
3507308,2019,5.6
3507308,2005,3.6
3507308,2019,7
3507308,2019,
3507407,2005,4.5
3507407,2019,5.3
3507407,2005,5.6
3507407,2019,6.5
3507407,2019,4.3
3507407,2005,4.5
3507407,2019,5.3
3507407,2005,5.6
3507407,2019,6.5
3507407,2019,4.3
3507456,2019,
3507456,2005,3.7
3507456,2019,
3507456,2005,4.1
3507456,2019,5.5
3507456,2005,3.7
3507456,2019,
3507456,2005,4.1
3507456,2019,5.5
3507456,2019,
3507506,2005,3.8
3507506,2019,4.8
3507506,2005,4.8
3507506,2019,
3507506,2019,4.1
3507506,2005,3.6
3507506,2019,5.2
3507506,2005,4.8
3507506,2019,6.6
3507506,2005,3.8
3507506,2019,4.9
3507506,2005,4.8
3507506,2019,6.6
3507506,2019,4.1
3507605,2005,4.1
3507605,2019,5.4
3507605,2005,5
3507605,2019,
3507605,2019,4.5
3507605,2019,
3507605,2005,
3507605,2019,6.3
3507605,2005,4.1
3507605,2019,5.4
3507605,2005,4.6
3507605,2019,6.3
3507605,2019,4.6
3507704,2005,4.2
3507704,2019,5.3
3507704,2005,
3507704,2019,
3507704,2019,4.3
3507704,2005,4.5
3507704,2019,6.7
3507704,2005,4.2
3507704,2019,5.3
3507704,2005,4.5
3507704,2019,6.7
3507704,2019,4.3
3507753,2005,3.5
3507753,2019,5.6
3507753,2019,
3507753,2005,5
3507753,2019,7.3
3507753,2005,3.5
3507753,2019,5.6
3507753,2005,5
3507753,2019,7.3
3507753,2019,
3507803,2005,3.6
3507803,2019,
3507803,2019,4.1
3507803,2005,4.6
3507803,2019,5
3507803,2005,4.9
3507803,2019,6.1
3507803,2005,4.2
3507803,2019,4.9
3507803,2005,4.9
3507803,2019,6.1
3507803,2019,4.1
3507902,2005,3.8
3507902,2019,4.6
3507902,2019,4.3
3507902,2005,
3507902,2019,5.9
3507902,2005,4.8
3507902,2019,6.3
3507902,2019,5.3
3507902,2005,3.8
3507902,2019,5
3507902,2005,4.8
3507902,2019,6.3
3507902,2019,4.4
3508009,2019,4.5
3508009,2005,3.7
3508009,2019,5
3508009,2005,4.3
3508009,2019,6.4
3508009,2005,3.7
3508009,2019,5
3508009,2005,4.3
3508009,2019,6.4
3508009,2019,4.5
3508108,2005,4.2
3508108,2019,5.7
3508108,2019,4.8
3508108,2005,4.5
3508108,2019,6.7
3508108,2005,4.2
3508108,2019,5.7
3508108,2005,4.5
3508108,2019,6.7
3508108,2019,4.8
3508207,2019,4.4
3508207,2005,3.1
3508207,2019,
3508207,2005,4.6
3508207,2019,
3508207,2005,3.1
3508207,2019,
3508207,2005,4.6
3508207,2019,
3508207,2019,4.4
3508306,2005,3.4
3508306,2019,4.9
3508306,2019,4.6
3508306,2005,4.6
3508306,2019,6.7
3508306,2005,3.4
3508306,2019,4.9
3508306,2005,4.6
3508306,2019,6.7
3508306,2019,4.6
3508405,2005,4.2
3508405,2019,5.3
3508405,2005,5.7
3508405,2019,
3508405,2019,4.9
3508405,2005,
3508405,2019,6.3
3508405,2005,4.2
3508405,2019,5.3
3508405,2005,5.2
3508405,2019,6.3
3508405,2019,4.9
3508504,2005,4
3508504,2019,5.2
3508504,2005,4.8
3508504,2019,
3508504,2019,4.8
3508504,2005,3.7
3508504,2019,5.1
3508504,2005,4.2
3508504,2019,6.1
3508504,2005,4
3508504,2019,5.2
3508504,2005,4.6
3508504,2019,6.1
3508504,2019,4.8
3508603,2005,3.5
3508603,2019,5.2
3508603,2019,4.6
3508603,2005,
3508603,2019,
3508603,2005,4.2
3508603,2019,6.1
3508603,2005,3.6
3508603,2019,5
3508603,2005,4.2
3508603,2019,6.1
3508603,2019,4.6
3508702,2005,4.4
3508702,2019,5.1
3508702,2005,4.1
3508702,2019,5.3
3508702,2019,4.3
3508702,2005,4.5
3508702,2019,6.8
3508702,2005,4.4
3508702,2019,5.1
3508702,2005,4.5
3508702,2019,6.6
3508702,2019,4.3
3508801,2005,4.2
3508801,2019,4.8
3508801,2005,4.9
3508801,2019,6.2
3508801,2019,4.2
3508801,2005,
3508801,2019,6.3
3508801,2005,4.2
3508801,2019,4.8
3508801,2005,4.9
3508801,2019,6.3
3508801,2019,4.2
3508900,2005,4.3
3508900,2019,5.2
3508900,2019,4.4
3508900,2005,3.6
3508900,2019,4.5
3508900,2005,4.5
3508900,2019,6.5
3508900,2005,4.1
3508900,2019,5
3508900,2005,4.5
3508900,2019,6.5
3508900,2019,4.4
3509007,2005,4
3509007,2019,5.5
3509007,2005,4.8
3509007,2019,5.6
3509007,2019,4.6
3509007,2005,5
3509007,2019,6.4
3509007,2005,4
3509007,2019,5.5
3509007,2005,4.8
3509007,2019,6.3
3509007,2019,4.6
3509106,2005,4.1
3509106,2019,5.9
3509106,2019,4.6
3509106,2005,4.3
3509106,2019,6.5
3509106,2005,4.1
3509106,2019,5.9
3509106,2005,4.3
3509106,2019,6.5
3509106,2019,4.6
3509205,2005,3.5
3509205,2019,5.1
3509205,2019,4.5
3509205,2005,
3509205,2019,5.1
3509205,2005,4.4
3509205,2019,5.9
3509205,2005,3.5
3509205,2019,5.1
3509205,2005,4.4
3509205,2019,5.9
3509205,2019,4.5
3509254,2005,3.6
3509254,2019,4.9
3509254,2019,4.5
3509254,2005,
3509254,2019,6.9
3509254,2005,3.6
3509254,2019,4.9
3509254,2005,
3509254,2019,6.9
3509254,2019,4.5
3509304,2019,4.7
3509304,2005,
3509304,2019,6
3509304,2005,5.2
3509304,2019,7.1
3509304,2005,
3509304,2019,6
3509304,2005,5.2
3509304,2019,7.1
3509304,2019,4.7
3509403,2005,3.8
3509403,2019,4.7
3509403,2019,4
3509403,2005,
3509403,2019,
3509403,2005,5.2
3509403,2019,6.3
3509403,2005,3.9
3509403,2019,4.9
3509403,2005,5.2
3509403,2019,6.3
3509403,2019,4
3509452,2005,3.9
3509452,2019,
3509452,2019,
3509452,2005,
3509452,2019,5.1
3509452,2005,3.9
3509452,2019,6.1
3509452,2005,3.9
3509452,2019,5.1
3509452,2005,3.9
3509452,2019,6.1
3509452,2019,
3509502,2005,4.1
3509502,2019,5.2
3509502,2005,5
3509502,2019,6.6
3509502,2019,4.4
3509502,2019,
3509502,2005,
3509502,2019,5.1
3509502,2005,
3509502,2019,6
3509502,2005,4.1
3509502,2019,5.2
3509502,2005,5
3509502,2019,6.5
3509502,2019,4.4
3509601,2005,4.4
3509601,2019,4.9
3509601,2019,4.6
3509601,2005,4.3
3509601,2019,5.3
3509601,2005,4.6
3509601,2019,6.3
3509601,2005,4.4
3509601,2019,5.1
3509601,2005,4.6
3509601,2019,6.3
3509601,2019,4.6
3509700,2019,4.3
3509700,2019,
3509700,2005,4.1
3509700,2019,5.7
3509700,2005,4.5
3509700,2019,6.8
3509700,2005,4.1
3509700,2019,5.7
3509700,2005,4.5
3509700,2019,6.8
3509700,2019,4.8
3509809,2005,4.2
3509809,2019,4.2
3509809,2019,4.8
3509809,2005,
3509809,2019,7
3509809,2005,4.2
3509809,2019,4.2
3509809,2005,
3509809,2019,7
3509809,2019,4.8
3509908,2005,4.7
3509908,2019,4.7
3509908,2005,
3509908,2019,
3509908,2019,3.8
3509908,2005,3.8
3509908,2019,6.1
3509908,2005,4.7
3509908,2019,4.7
3509908,2005,3.9
3509908,2019,6.1
3509908,2019,3.8
3509957,2019,
3509957,2005,3.1
3509957,2019,4.8
3509957,2005,3.9
3509957,2019,5.8
3509957,2005,3.1
3509957,2019,4.8
3509957,2005,3.9
3509957,2019,5.8
3509957,2019,
3510005,2005,4.1
3510005,2019,5.1
3510005,2005,5.3
3510005,2019,6.8
3510005,2019,4.3
3510005,2005,4.8
3510005,2019,7.1
3510005,2005,4.1
3510005,2019,5.1
3510005,2005,5.1
3510005,2019,7
3510005,2019,4.3
3510104,2019,4.1
3510104,2005,
3510104,2019,5.2
3510104,2005,5
3510104,2019,6.9
3510104,2005,
3510104,2019,5.2
3510104,2005,5
3510104,2019,6.9
3510104,2019,4.1
3510153,2019,4.1
3510153,2005,2.8
3510153,2019,
3510153,2005,3.7
